DocType: Tax Rule,Shipping State,Kraj/Okres doručenia
DocType: Quotation,Shopping Cart,Nákupný košík
DocType: Shopping Cart Settings,Shopping Cart Settings,Nastavenie nákupného košíka
DocType: Manufacturer,Short Name,Skrátené meno
DocType: Employee,Short biography for website and other publications.,Krátký životopis na internetové stránky a dalších publikací.
apps/erpnext/erpnext/stock/doctype/item/item_list.js +8,Shortage,Nedostatok
apps/erpnext/erpnext/stock/report/stock_projected_qty/stock_projected_qty.py +20,Shortage Qty,Nedostatok množstva
DocType: Item,"Show ""In Stock"" or ""Not in Stock"" based on stock available in this warehouse.","Zobraziť ""Skladom"" alebo ""Nie je na sklade"" na základe množstva k dispozícii v tomto sklade."
DocType: Stock Settings,Show Barcode Field,
DocType: Sales Partner,Show In Website,Uverejniť na webe
DocType: BOM,Show Items,
DocType: BOM,Show Operations,
DocType: Products Settings,Show Products as a List,Zobrazovať produkty ako zoznam
apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.js +437,Show Salary Slip,
apps/erpnext/erpnext/stock/doctype/item/item.js +58,Show Variants,Zobraziť varianty
DocType: Item,Show a slideshow at the top of the page,Zobrazí prezentáciu v hornej časti stránky
apps/erpnext/erpnext/templates/pages/projects.js +61,Show closed,
DocType: BOM,Show in Website,Uverejniť na webe
DocType: Item,Show in Website (Variant),
apps/erpnext/erpnext/templates/pages/projects.js +63,Show open,Zobraziť otvorené
apps/erpnext/erpnext/public/js/controllers/transaction.js +913,Show tax break-up,Zobraziť rozpísanie daní
DocType: Item Group,Show this slideshow at the top of the page,Zobraziť túto prezentáciu v hornej časti stránky
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.js +60,Show unclosed fiscal year's P&L balances,
apps/erpnext/erpnext/accounts/report/profitability_analysis/profitability_analysis.js +57,Show zero values,Ukázať nulové hodnoty
DocType: Student,Sibling Details,
DocType: Student,Siblings,
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +52,Sick Leave,Zdravotní dovolená
DocType: Cheque Print Template,Signatory Position,
DocType: Employee,Single,Slobodný
apps/erpnext/erpnext/config/support.py +32,Single unit of an Item.,Single jednotka položky.
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +157,Size,Veľkosť
DocType: Item Group,Slideshow,Premietanie obrázkov
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +159,Small,Malý
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +48,Soap & Detergent,Soap & Detergent
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +49,Software,Software
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +97,Software Developer,Software Developer
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +59,Softwares,
DocType: Asset,Sold,
apps/erpnext/erpnext/templates/includes/cart.js +141,Something went wrong!,Niečo sa pokazilo!
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +158,"Sorry, Serial Nos cannot be merged","Je nám líto, sériových čísel nelze sloučit"
apps/erpnext/erpnext/setup/doctype/company/company.py +209,"Sorry, companies cannot be merged","Je nám líto, spoločnosti nemohou byť sloučeny"
DocType: Sales Invoice,Source,Zdroj
DocType: Lead Source,Source Name,
DocType: Asset Movement,Source Warehouse,Zdrojový sklad
DocType: Production Order,Source Warehouse (for reserving Items),
apps/erpnext/erpnext/accounts/doctype/asset_movement/asset_movement.py +28,Source and Target Warehouse cannot be same,
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +160,Source and target warehouse cannot be same for row {0},Zdroj a cíl sklad nemôže byť stejná pro riadok {0}
apps/erpnext/erpnext/stock/dashboard/item_dashboard.js +150,Source and target warehouse must be different,
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +135,Source of Funds (Liabilities),Zdrojem finančních prostredkov (závazkov)
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +135,Source warehouse is mandatory for row {0},Source sklad je povinná pro radu {0}
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py +130,"Special Characters except ""-"", ""#"", ""."" and ""/"" not allowed in naming series","Speciální znaky krome ""-"". """", ""#"", a ""/"" nie je povoleno v pojmenování rady"
apps/erpnext/erpnext/templates/generators/item.html +85,Specifications,Ďalšie technické parametre
apps/erpnext/erpnext/controllers/buying_controller.py +266,Specified BOM {0} does not exist for Item {1},Stanovená BOM {0} neexistuje k bodu {1}
DocType: Currency Exchange,Specify Exchange Rate to convert one currency into another,Zadajte Exchange Rate prevést jednu menu na jinou
DocType: Shipping Rule,Specify conditions to calculate shipping amount,Stanovení podmínek pro vypočítat výši poštovného
DocType: BOM,"Specify the operations, operating cost and give a unique Operation no to your operations.","Zadajte operací, provozní náklady a dávají jedinečnou operaci ne své operace."
apps/erpnext/erpnext/config/stock.py +158,Split Delivery Note into packages.,Rozdeliť dodací list do balíčkov.
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +50,Sports,Športovní
apps/erpnext/erpnext/setup/setup_wizard/setup_wizard.py +448,Standard,Štandard
apps/erpnext/erpnext/patches/v4_0/create_price_list_if_missing.py +18,Standard Buying,Štandardný nákupný cenník
DocType: Request for Quotation,Standard Reply,Štandardná odpoveď
apps/erpnext/erpnext/stock/doctype/item/item.py +109,Standard Selling,Štandardný predajný cenník
DocType: Item,Standard Selling Rate,Štandardná predajná cena
DocType: Company,Standard Template,Štandardná šablóna
DocType: Terms and Conditions,"Standard Terms and Conditions that can be added to Sales and Purchases.

Examples:

1. Validity of the offer.
1. Payment Terms (In Advance, On Credit, part advance etc).
1. What is extra (or payable by the Customer).
1. Safety / usage warning.
1. Warranty if any.
1. Returns Policy.
1. Terms of shipping, if applicable.
1. Ways of addressing disputes, indemnity, liability, etc.
1. Address and Contact of your Company.",
apps/erpnext/erpnext/config/setup.py +42,Standard contract terms for Sales or Purchase.,Standardní smluvní podmínky pro predaj alebo koupi.
DocType: Purchase Taxes and Charges Template,"Standard tax template that can be applied to all Purchase Transactions. This template can contain list of tax heads and also other expense heads like ""Shipping"", ""Insurance"", ""Handling"" etc.

#### Note

The tax rate you define here will be the standard tax rate for all **Items**. If there are **Items** that have different rates, they must be added in the **Item Tax** table in the **Item** master.

#### Description of Columns

1. Calculation Type: 
    - This can be on **Net Total** (that is the sum of basic amount).
    - **On Previous Row Total / Amount** (for cumulative taxes or charges). If you select this option, the tax will be applied as a percentage of the previous row (in the tax table) amount or total.
    - **Actual** (as mentioned).
2. Account Head: The Account ledger under which this tax will be booked
3. Cost Center: If the tax / charge is an income (like shipping) or expense it needs to be booked against a Cost Center.
4. Description: Description of the tax (that will be printed in invoices / quotes).
5. Rate: Tax rate.
6. Amount: Tax amount.
7. Total: Cumulative total to this point.
8. Enter Row: If based on ""Previous Row Total"" you can select the row number which will be taken as a base for this calculation (default is the previous row).
9. Consider Tax or Charge for: In this section you can specify if the tax / charge is only for valuation (not a part of total) or only for total (does not add value to the item) or for both.
10. Add or Deduct: Whether you want to add or deduct the tax.",
DocType: Sales Taxes and Charges Template,"Standard tax template that can be applied to all Sales Transactions. This template can contain list of tax heads and also other expense / income heads like ""Shipping"", ""Insurance"", ""Handling"" etc.

#### Note

The tax rate you define here will be the standard tax rate for all **Items**. If there are **Items** that have different rates, they must be added in the **Item Tax** table in the **Item** master.

#### Description of Columns

1. Calculation Type: 
    - This can be on **Net Total** (that is the sum of basic amount).
    - **On Previous Row Total / Amount** (for cumulative taxes or charges). If you select this option, the tax will be applied as a percentage of the previous row (in the tax table) amount or total.
    - **Actual** (as mentioned).
2. Account Head: The Account ledger under which this tax will be booked
3. Cost Center: If the tax / charge is an income (like shipping) or expense it needs to be booked against a Cost Center.
4. Description: Description of the tax (that will be printed in invoices / quotes).
5. Rate: Tax rate.
6. Amount: Tax amount.
7. Total: Cumulative total to this point.
8. Enter Row: If based on ""Previous Row Total"" you can select the row number which will be taken as a base for this calculation (default is the previous row).
9. Is this Tax included in Basic Rate?: If you check this, it means that this tax will not be shown below the item table, but will be included in the Basic Rate in your main item table. This is useful where you want give a flat price (inclusive of all taxes) price to customers.",
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +135,Start,Start
DocType: Appraisal,Start Date,Dátum zahájenia
DocType: Training Event,Start Time,Čas spustenia
apps/erpnext/erpnext/public/js/financial_statements.js +74,Start Year,
DocType: Project,Start and End Dates,Začiatočné a koncové termíny
DocType: Purchase Invoice,Start date of current invoice's period,Datum období současného faktury je Začátek
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py +157,Start date should be less than end date for Item {0},Dátum zahájení by mela byť menší než konečné datum pro bod {0}
DocType: Cheque Print Template,Starting location from left edge,
DocType: Cheque Print Template,Starting position from top edge,
DocType: C-Form,State,Stav
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.html +4,Statement of Account,Výpis z účtu
DocType: SMS Settings,Static Parameters,Statické parametry
DocType: Asset,Status,Stav
apps/erpnext/erpnext/controllers/status_updater.py +12,Status must be one of {0},Stav musí byť jedním z {0}
DocType: Supplier,Statutory info and other general information about your Supplier,Statutární info a další obecné informace o váš dodavatel
DocType: Account,Stock,Sklad
DocType: Account,Stock Adjustment,Úprava skladových zásob
DocType: Company,Stock Adjustment Account,Reklamní Nastavení účtu
,Stock Ageing,Nepohyblivé zásoby
,Stock Analytics,Analýza skladových zásob
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +32,Stock Assets,Stock Aktiva
DocType: Quotation Item,Stock Balance,Skladové zásoby
DocType: Sales Invoice Item,Stock Details,Sklad Podrobnosti
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +113,Stock Entries,Sklad Príspevky
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +203,Stock Entries already created for Production Order ,Fotky Položky už vytvorené pro výrobní zakázku
DocType: Journal Entry,Stock Entry,Skladový pohyb
DocType: Stock Entry Detail,Stock Entry Detail,Detail skladového pohybu
apps/erpnext/erpnext/stock/dashboard/item_dashboard.js +157,Stock Entry {0} created,Skladový zápis {0} vytvorený
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +526,Stock Entry {0} is not submitted,Skladový pohyb {0} nie je ešte uložený
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +78,Stock Expenses,Skladovacie náklady
DocType: Stock Settings,Stock Frozen Upto,Skladová karta zmrazená do
,Stock Ledger,Skladové pohyby
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +57,Stock Ledger Entries and GL Entries are reposted for the selected Purchase Receipts,Sériové Ledger Prihlášky a GL položky sú zverejňována pro vybrané Nákupní Príjmy
DocType: Stock Ledger Entry,Stock Ledger Entry,Skladový Ledger Entry
apps/erpnext/erpnext/stock/doctype/item/item.js +239,Stock Levels,Skladové zásoby
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +143,Stock Liabilities,Stock Závazky
DocType: Asset Movement,Stock Manager,Skladový manažér
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +186,Stock Options,Možnosti nastavenia pre sklad
,Stock Projected Qty,Projekcia zásob
DocType: Stock Ledger Entry,Stock Queue (FIFO),Sklad fronty (FIFO)
DocType: Account,Stock Received But Not Billed,Sklad neprijali Účtovaný
DocType: Stock Reconciliation,Stock Reconciliation,Inventúra zásob
DocType: Stock Reconciliation Item,Stock Reconciliation Item,Položka inventúry zásob
apps/erpnext/erpnext/config/stock.py +32,Stock Reports,Skladové reporty
DocType: Company,Stock Settings,Nastavenie skladu
,Stock Summary,Stav zásob
apps/erpnext/erpnext/config/stock.py +7,Stock Transactions,Skladové pohyby
DocType: Sales Invoice Item,Stock UOM,Skladová MJ
DocType: Purchase Order Item Supplied,Stock Uom,
DocType: Fiscal Year,Stock User,Používateľ skladu
DocType: Bin,Stock Value,Skladová hodnota
DocType: Stock Ledger Entry,Stock Value Difference,Rozdiel v skladovej hodnote
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +47,Stock balance in Batch {0} will become negative {1} for Item {2} at Warehouse {3},Sklad bilance v dávce {0} sa zhorší {1} k bodu {2} ve skladu {3}
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +413,Stock cannot be updated against Delivery Note {0},Sklad nelze aktualizovať na dodací list {0}
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +261,Stock cannot be updated against Purchase Receipt {0},
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +84,Stock cannot exist for Item {0} since has variants,"Sklad nemôže existovať k bodu {0}, protože má varianty"
apps/erpnext/erpnext/accounts/doctype/account/account.py +204,"Stock entries exist against Warehouse {0}, hence you cannot re-assign or modify it",
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +94,Stock transactions before {0} are frozen,Fotky transakce pred {0} sú zmrazeny
DocType: Budget,Stop,Stop
DocType: HR Settings,Stop Birthday Reminders,Zastaviť pripomínanie narodenín
DocType: Leave Block List,Stop users from making Leave Applications on following days.,Prestaňte používateľom provádet Nechat aplikací v následujících dnech.
DocType: Supplier Quotation,Stopped,Zastavené
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +193,"Stopped Production Order cannot be cancelled, Unstop it first to cancel","Zastavil výrobu Objednať nemožno zrušiť, uvoľniť ho najprv zrušiť"
apps/erpnext/erpnext/stock/doctype/item/item.py +135,Stores,Obchody
DocType: Asset,Straight Line,
DocType: Assessment Result,Student,
DocType: Student Admission,Student Admission,
apps/erpnext/erpnext/schools/doctype/student_admission/student_admission.py +29,Student Admissions,
apps/erpnext/erpnext/schools/doctype/program/program.js +9,Student Applicant,
DocType: Program Enrollment Tool,Student Applicants,
DocType: Student Attendance,Student Attendance,
DocType: Student Attendance Tool,Student Attendance Tool,
DocType: Assessment Plan,Student Batch,
DocType: Student Batch Creation Tool,Student Batch Creation Tool,
DocType: Student Batch Instructor,Student Batch Instructor,
DocType: Program Enrollment,Student Batch Name,
DocType: Student Batch Student,Student Batch Student,
apps/erpnext/erpnext/schools/doctype/student_group/student_group.py +48,Student Batch exists with same name,
apps/erpnext/erpnext/schools/doctype/student_attendance/student_attendance.py +26,Student Batch or Course Schedule is mandatory,
apps/erpnext/erpnext/schools/doctype/course_scheduling_tool/course_scheduling_tool.py +61,Student Batch or Student Group is mandatory,
,Student Batch-Wise Attendance,
apps/erpnext/erpnext/utilities/activation.py +128,"Student Batches help you track attendance, assessments and fees for students",
DocType: Fee Structure,Student Category,
DocType: Student,Student Email Address,
,Student Fee Collection,
apps/erpnext/erpnext/schools/doctype/academic_year/academic_year.js +3,Student Group,
DocType: Student Group Creation Tool,Student Group Creation Tool,
DocType: Student Group Creation Tool Course,Student Group Creation Tool Course,
DocType: Student Group Creation Tool Course,Student Group Name,
apps/erpnext/erpnext/schools/doctype/student_group_creation_tool/student_group_creation_tool.py +38,Student Group Name is mandatory in row {0},
DocType: Student Group Student,Student Group Student,
apps/erpnext/erpnext/schools/doctype/student_batch/student_batch.py +24,Student Group exists with same name,
apps/erpnext/erpnext/schools/doctype/student_group_creation_tool/student_group_creation_tool.py +48,Student Groups created.,
DocType: Student Guardian,Student Guardian,
DocType: Student Sibling,Student ID,
DocType: Student Language,Student Language,
DocType: Student Leave Application,Student Leave Application,
DocType: Student Log,Student Log,
apps/erpnext/erpnext/schools/report/absent_student_report/absent_student_report.py +46,Student Mobile No.,
DocType: Student,Student Mobile Number,
,Student Monthly Attendance Sheet,
DocType: Assessment Result,Student Name,
DocType: Student Sibling,Student Sibling,
DocType: Student Siblings,Student Siblings,
apps/erpnext/erpnext/schools/report/student_batch_wise_attendance/student_batch_wise_attendance.py +41,Student batch,
apps/erpnext/erpnext/schools/report/student_batch_wise_attendance/student_batch_wise_attendance.py +42,Student batch Strength,
apps/erpnext/erpnext/schools/doctype/program_enrollment/program_enrollment.py +25,Student is already enrolled.,
apps/erpnext/erpnext/schools/utils.py +50,Student {0} - {1} appears Multiple times in row {2} & {3},
apps/erpnext/erpnext/schools/doctype/student/student.py +38,Student {0} exist against student applicant {1},
apps/erpnext/erpnext/schools/doctype/student_attendance/student_attendance.py +45,Student {0}: {1} does not belong to Student Batch {2},
apps/erpnext/erpnext/schools/doctype/student_attendance/student_attendance.py +39,Student {0}: {1} does not belong to Student Group {2},
DocType: Guardian,Students,
DocType: Student Attendance Tool,Students HTML,
apps/erpnext/erpnext/utilities/activation.py +119,"Students are at the heart of the system, add all your students",
DocType: Student Sibling,Studying in Same Institute,
apps/erpnext/erpnext/public/js/setup_wizard.js +300,Sub Assemblies,Medzivýrobky
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order_dashboard.py +21,Sub-contracting,
DocType: Stock Entry,Subcontract,Subdodávka
DocType: Payment Request,Subject,Predmet
apps/erpnext/erpnext/public/js/payment/payments.js +29,Submit,Odoslať
DocType: Process Payroll,Submit Salary Slip,Odeslat výplatní pásce
DocType: Process Payroll,Submit all salary slips for the above selected criteria,Odeslat všechny výplatní pásky pro výše zvolených kritérií
DocType: Purchase Invoice,Submit on creation,
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +34,Submit this Production Order for further processing.,Odeslat tento výrobní zakázka pro další zpracování.
DocType: Asset,Submitted,Odoslané
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.py +175,Submitted Salary Slips,
apps/erpnext/erpnext/templates/pages/cart.html +37,Subtotal,Suma
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +131,Successfully Reconciled,Úspešne smíreni
apps/erpnext/erpnext/setup/doctype/company/company.js +60,Successfully deleted all transactions related to this company!,Úspešne vypúšťa všetky transakcie súvisiace s týmto spoločnosti!
DocType: Lead,Suggestions,Návrhy
apps/erpnext/erpnext/schools/doctype/assessment_plan/assessment_plan.py +52,Sum of Scores of Assessment Criteria needs to be {0}.,
apps/erpnext/erpnext/hr/doctype/appraisal_template/appraisal_template.py +21,Sum of points for all goals should be 100. It is {0},Súčet bodov za všetkých cieľov by malo byť 100. Je {0}
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.py +117,Summary for this month and pending activities,Zhrnutie pre tento mesiac a prebiehajúcim činnostiam
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.py +114,Summary for this week and pending activities,Zhrnutie pre tento týždeň a prebiehajúcim činnostiam
DocType: Holiday List,Sunday,Nedele
DocType: Assessment Plan,Supervisor,
DocType: Assessment Plan,Supervisor Name,
apps/erpnext/erpnext/accounts/report/delivered_items_to_be_billed/delivered_items_to_be_billed.py +18,Suplier,
apps/erpnext/erpnext/accounts/report/purchase_order_items_to_be_billed/purchase_order_items_to_be_billed.py +18,Suplier Name,
DocType: Purchase Invoice,Supplied Items,Dodávané položky
DocType: Purchase Order Item Supplied,Supplied Qty,Dodávané Množstvo
DocType: Asset,Supplier,Dodávateľ
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +52,Supplier > Supplier Type,
DocType: Supplier Quotation,Supplier Address,Adresa dodávateľa
DocType: Request for Quotation,Supplier Detail,Detail dodávateľa
DocType: Supplier,Supplier Details,Detaily dodávateľa
apps/erpnext/erpnext/accounts/report/purchase_register/purchase_register.py +68,Supplier Id,Dodávateľ Id
DocType: Purchase Invoice,Supplier Invoice Date,Dátum dodávateľskej faktúry
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +615,Supplier Invoice Date cannot be greater than Posting Date,
DocType: Purchase Invoice,Supplier Invoice No,Dodávateľská faktúra č
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +635,Supplier Invoice No exists in Purchase Invoice {0},
DocType: Item,Supplier Items,Dodávateľe položky
DocType: Purchase Invoice,Supplier Name,Dodávateľ Name
DocType: Buying Settings,Supplier Naming By,Dodávateľ Pojmenování By
DocType: Request for Quotation Item,Supplier Part No,
DocType: Purchase Order Item,Supplier Part Number,Dodávateľ Číslo dílu
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +871,Supplier Quotation,Dodávateľská ponuka
DocType: Purchase Order Item,Supplier Quotation Item,Položka dodávateľskej ponuky
apps/erpnext/erpnext/buying/doctype/request_for_quotation/request_for_quotation.py +209,Supplier Quotation {0} created,
DocType: Pricing Rule,Supplier Type,Typ dodávateľa
apps/erpnext/erpnext/buying/page/purchase_analytics/purchase_analytics.js +33,Supplier Type / Supplier,Dodávateľ Typ / dovozce
apps/erpnext/erpnext/config/buying.py +43,Supplier Type master.,Dodávateľ Type master.
DocType: Purchase Invoice,Supplier Warehouse,Dodávateľ Warehouse
apps/erpnext/erpnext/controllers/buying_controller.py +152,Supplier Warehouse mandatory for sub-contracted Purchase Receipt,Dodávateľ Warehouse povinné pro subdodavatelskou doklad o zakoupení
apps/erpnext/erpnext/config/buying.py +38,Supplier database.,Databáza dodávateľov.
DocType: Sales Order Item,Supplier delivers to Customer,Dodávateľ doručí zákazníkovi
DocType: Supplier,Supplier of Goods or Services.,Dodávateľ tovaru alebo služieb.
apps/erpnext/erpnext/stock/report/supplier_wise_sales_analytics/supplier_wise_sales_analytics.py +49,Supplier(s),Dodávateľ (é)
,Supplier-Wise Sales Analytics,Dodávateľ-Wise Predaj Analytics
DocType: Purchase Order,Supply Raw Materials,Dodávok surovín
DocType: Item,Supply Raw Materials for Purchase,Dodávky suroviny pre nákup
DocType: Issue,Support,Podpora
apps/erpnext/erpnext/support/page/support_analytics/support_analytics.js +21,Support Analtyics,Podpora Analtyics
,Support Analytics,Podpora Analytics
DocType: Support Settings,Support Settings,
DocType: Issue,Support Team,Tím podpory
apps/erpnext/erpnext/config/support.py +12,Support queries from customers.,Podpora dotazy zo strany zákazníkov.
apps/erpnext/erpnext/accounts/page/pos/pos.js +711,Sync Master Data,
DocType: Hub Settings,Sync Now,Sync teď
apps/erpnext/erpnext/accounts/page/pos/pos.js +720,Sync Offline Invoices,
DocType: Item,Synced With Hub,Synchronizovány Hub
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +91,Syntax error in formula or condition: {0},
DocType: Asset Movement,System Manager,Správca systému
DocType: Employee,"System User (login) ID. If set, it will become default for all HR forms.","System User (login) ID. Pokud je nastaveno, stane sa výchozí pro všechny formy HR."
DocType: Homepage,TItle,
DocType: Timesheet,TLB-,
DocType: Timesheet,TS-,
DocType: Item Website Specification,Table for Item that will be shown in Web Site,"Tabulka k bodu, ktorý sa zobrazí na webových stránkách"
DocType: Homepage,Tag Line,
apps/erpnext/erpnext/hr/report/employee_leave_balance/employee_leave_balance.py +27,Taken,Zaujatý
apps/erpnext/erpnext/accounts/report/budget_variance_report/budget_variance_report.py +48,Target,Cíl
DocType: Target Detail,Target  Amount,Cílová částka
DocType: Target Detail,Target Detail,Target Detail
DocType: Sales Partner,Target Distribution,Target Distribution
apps/erpnext/erpnext/selling/report/sales_person_target_variance_item_group_wise/sales_person_target_variance_item_group_wise.js +27,Target On,Target On
DocType: Target Detail,Target Qty,Target Množstvo
apps/erpnext/erpnext/accounts/doctype/asset/asset.js +263,Target Warehouse,Cieľový sklad
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +152,Target warehouse in row {0} must be same as Production Order,Target sklad v rádku {0} musí byť stejná jako výrobní zakázky
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +141,Target warehouse is mandatory for row {0},Target sklad je povinná pro radu {0}
DocType: Sales Partner,Targets,Cíle
DocType: Expense Claim,Task,Úloha
DocType: Project,Task Completion,
DocType: Task Depends On,Task Depends On,Úloha je závislá na
DocType: Project Task,Task ID,Task ID
DocType: Project,Task Progress,
DocType: Project,Task Weight,
DocType: Project,Tasks,Úlohy
DocType: Account,Tax,Daň
DocType: Purchase Taxes and Charges,Tax Amount After Discount Amount,Čiastka dane po sleve Čiastka
DocType: Sales Taxes and Charges,Tax Amount After Discount Amount (Company Currency),Suma dane po zľave Suma (Company meny)
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +36,Tax Assets,Daňové Aktiva
apps/erpnext/erpnext/controllers/buying_controller.py +80,Tax Category can not be 'Valuation' or 'Valuation and Total' as all items are non-stock items,"Daň z kategorie nemôže byť ""Ocenení"" alebo ""Ocenení a celkový"", protože všechny položky sú bežne skladem"
DocType: Customer,Tax ID,DIČ
DocType: Item Tax,Tax Rate,Sadzba dane
DocType: Tax Rule,Tax Rule,Daňové pravidlo
apps/erpnext/erpnext/accounts/doctype/tax_rule/tax_rule.py +86,Tax Rule Conflicts with {0},Daňové pravidlo je v konflikte s {0}
apps/erpnext/erpnext/config/accounts.py +180,Tax Rule for transactions.,Daňové pravidlo pre transakcie.
apps/erpnext/erpnext/accounts/doctype/tax_rule/tax_rule.py +39,Tax Template is mandatory.,Daňová šablóna je povinná.
DocType: Tax Rule,Tax Type,Daňový typ
DocType: Purchase Invoice Item,"Tax detail table fetched from item master as a string and stored in this field.
Used for Taxes and Charges",
apps/erpnext/erpnext/config/buying.py +76,Tax template for buying transactions.,Daňové šablóny pre nákupné transakcie
apps/erpnext/erpnext/config/accounts.py +170,Tax template for selling transactions.,Daňové šablóny pre predajné transakcie
DocType: Item,Taxes,Dane
DocType: POS Profile,Taxes and Charges,Dane a poplatky
DocType: Purchase Invoice,Taxes and Charges Added,Dane a poplatky pridané
DocType: Purchase Invoice,Taxes and Charges Added (Company Currency),Dane a poplatky Pridal (Company mena)
DocType: Purchase Invoice,Taxes and Charges Calculation,Dane a poplatky výpočet
DocType: Purchase Invoice,Taxes and Charges Deducted,Dane a odečtené
DocType: Purchase Invoice,Taxes and Charges Deducted (Company Currency),Dane a poplatky odečteny (Company mena)
,Team Updates,
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +51,Technology,Technologie
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +52,Telecommunications,Telekomunikace
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +116,Telephone Expenses,Telefonní Náklady
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +53,Television,Televize
apps/erpnext/erpnext/stock/doctype/item/item_list.js +14,Template,Šablóna
apps/erpnext/erpnext/config/hr.py +147,Template for performance appraisals.,Šablóna pro hodnocení výkonu.
apps/erpnext/erpnext/config/buying.py +71,Template of terms or contract.,Šablóny obchodných podmienok
DocType: Account,Temporary,Dočasný
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +69,Temporary Accounts,Dočasné Účty
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +70,Temporary Opening,Dočasné Otvorenie
DocType: Quotation,Term Details,Podrobnosti obchodných podmienok
DocType: Academic Term,Term End Date,
DocType: Academic Term,Term Name,
DocType: Academic Term,Term Start Date,
DocType: Purchase Invoice,Terms,Obchodné podmienky
DocType: POS Profile,Terms and Conditions,Obchodné podmienky
DocType: Material Request,Terms and Conditions Content,Obsah zmluvných a obchodných podmienok
DocType: Sales Invoice,Terms and Conditions Details,Podrobnosti zmluvných a obchodných podmienok
DocType: Terms and Conditions,Terms and Conditions Help,
apps/erpnext/erpnext/config/buying.py +70,Terms and Conditions Template,Šablóny zmluvných a obchodných podmienok
DocType: Purchase Invoice,Terms and Conditions1,Podmínky a podmínek1
,Terretory,Terretory
DocType: C-Form Invoice Detail,Territory,Územie
apps/erpnext/erpnext/selling/page/sales_analytics/sales_analytics.js +65,Territory / Customer,Territory / Customer
DocType: Territory,Territory Manager,Oblastný manažér
DocType: Territory,Territory Name,Názov územia
